Country Name,Country Code,Series Name,Series Code,1984 [YR1984],1997 [YR1997],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Serbia,SRB,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,..,,19.3421885756782,21.5064821912703,24.0469316197897,24.1865483958673,22.6335104327748,19.5122005365667,20.3894381134531,20.7358087224645,20.1252511350826,19.5138780699612,19.1387460452074,18.9415172180259,18.9742943276531,17.8982496409662,18.0534585764353,16.4115098969173,15.9976656466348,,,,,,
Serbia,SRB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,3180.51332310152,3193.25900294056,3418.78954035622,3640.27502690207,3808.09410250362,4161.59520343493,4404.95987537627,4648.19702000642,4967.61971551375,5270.95832317372,5147.56897325867,5206.08676066596,5354.20042915943,5343.57882527263,5524.96786533256,5462.73477497385,5588.9794435877,5805.89806200667,5959.52130391171,6261.52570046486,6567.90805482597,6552.08439071824,7113.57524471935,7353.61357994742
Serbia,SRB,Trade (% of GDP),NE.TRD.GNFS.ZS,..,34.5576722037375,22.492177408771,56.5478134250637,56.866386898894,61.1703494982451,74.2297740270358,73.0169295534697,76.9079500160153,75.6051952539642,78.679488043902,66.021819804527,76.7311680529264,78.8090391777838,85.4708270968796,87.920271381138,92.2314185257064,97.3957666573256,101.860024969348,107.527719112101,109.494865710998,111.954597500673,104.719014896836,116.762509683064,137.636391013925
Serbia,SRB,"Population, total",SP.POP.TOTL,7489000,7596501,7516346,7503433,7496522,7480591,7463157,7440769,7411569,7381579,7350222,7320807,7291436,7234099,7199077,7164132,7130576,7095383,7058322,7020858,6982604,6945235,6899126,6834326,6760087
Serbia,SRB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,23.307866135801,71.1206287946541,95.0052258100007,19.4908321579689,9.87617889729578,11.0263627183464,16.1199806482826,11.7240229980834,6.3917064439141,12.410986775178,8.1169509223808,6.14255360247246,11.1373976342129,7.33038589596636,7.69426362896666,2.08244793880151,1.39235822000187,1.12231397417765,3.13106248590119,1.95984076293803,1.8492298451109,1.57553290083409,4.08510285335103,11.9815117344703
Serbia,SRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,7.2073798394178,6.13181308953254,6.87877476506638,6.38040530400453,4.38775702299594,9.02819692829154,5.53034712145433,5.10779014122984,6.43952555416212,5.6555766215919,-2.73175198917728,0.73104455254213,2.0362766886403,-0.68154236933475,2.89263673355808,-1.58951031990257,1.80605926509682,3.33858676542988,2.10116384741241,4.4951212927627,4.33173490608283,-0.903218501520755,7.54991253537386,2.25144856461867
Serbia,SRB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,16.809556338274,17.0700337770164,14.6527433773628,9.76714770289036,8.08546053932473,8.53045466312612,6.73938784089607,6.81756263747489,6.11903607515845,7.44473841981592,7.20148892472172,6.60245907401239,7.4451509199238,6.43465811897504,7.41421637318177,7.06588326034416,6.7138523841046,6.81115126768369,6.01415375732373,6.34278337092698,5.95441634483779,6.34335002788481,6.29298408450434,6.75186421554444
Serbia,SRB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,..,31.7599110977023,35.2930449738556,32.8838717324987,31.7264962102196,30.0019850832963,30.2819405548941,29.1411250228226,28.7369168742211,28.201302518669,27.6082264861354,24.9016467322634,25.2868525392674,26.6611107829084,27.0061224003971,26.8398123439866,25.237090734551,25.7972639016956,25.82012701361,26.0821737806548,25.4975160125341,25.5981107412518,24.9023559312384,24.9983808065231,23.113988082407
Serbia,SRB,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,..,0.333527259917736,2.33274311334293,1.50240352241228,0.628709984358027,0.535968883702967,1.75377809041674,1.24346302195652,1.500776590768,1.55422939890246,2.85101542369955,1.29420135500539,2.51068899120357,3.35044641406988,2.77478070010415,2.05963239192195,1.89442302636645,1.27718856590432,1.17155898842791,1.52263044010001,1.54067953539602,1.19461693747908,0.947608509343353,1.74631766481948,..
Serbia,SRB,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,4.39,4.39,4.39,4.39,4.39,4.39,4.39,4.39,4.39,4.39,4.65,4.7,4.58,4.48,4.19576379855919,4.10045342473404,4.00514305090889,3.89633238621636,3.72397738722624,3.76380768786049,3.65367475140406,3.65367475140406,3.65367475140406,..,..
